"URL","Title","Description","Region"
"http://bits.blogs.nytimes.com/2014/09/25/hootsuite-allows-you-to-call-customer-service-from-a-tweet/","Hootsuite Allows You to Call Customer Service From a Tweet","The new tweet-to-call technology was developed by Zeetl, a Hootsuite contractor, but Mr. Holmes said he liked it so much that he decided to acquire the start-up. Hootsuite has been testing the service internally and with a few customers and intends to ...","New York, New York cityNdx: 0"
"http://www.theglobeandmail.com/report-on-business/rob-commentary/toronto-waterloo-corridor-could-be-canadas-own-silicon-valley/article26006973/","Toronto-Waterloo corridor could be Canada's own Silicon Valley","While there are other highly ranked innovation centres in the United States, such as Boston, New York, Seattle, Chicago and Austin, these are actually losing ground relative to Silicon Valley  such is the pull of innovation gravity. Similar forces are ...","New York, New York cityNdx: 0"
"http://www.techvibes.com/blog/the-amazing-potential-of-financial-technology-in-vancouver-2015-09-02","Vancouver as a Financial Technology Hub? More Likely Than You May Think","While New York, London, Singapore, and Tokyo typically steal the limelight for cities with top financial centers, Vancouver appears well positioned to take on the new wave of investment opportunity happening at the intersection of the finance and ...","New York, New York cityNdx: 0"
"http://www.elespectador.com/noticias/economia/nada-realmente-gratis-articulo-585870","Nada es realmente gratis","... globales para reforzar sistemas de apoyo a mujeres emprendedoras en economas emergentes y es, adems, autora de libros catalogados best-seller por The New York Times, en donde cuenta cmo distintas compaas estn decodificando los datos de los ...","New York, New York cityNdx: 0"
"http://dealbook.nytimes.com/2013/08/01/hootsuite-raises-165-million-in-new-round-of-financing/","HootSuite Raises $165 Million in New Round of Financing","HootSuite, which provides services to manage multiple social media accounts like Facebook and Twitter, said on Thursday that it had raised $165 million in new financing from a trio of investment firms. The Series B round was led by Insight Venture ...","New York, New York cityNdx: 0"
"http://www.adweek.com/socialtimes/hootsuite-suggestions-app/622267","Hootsuite Debuts Suggestions App","Social Media Manager Sharecare New York, NY. New! Engagement Editor Zcalo Public Square Santa Monica, CA. Outreach &amp; Editorial Assistant Zcalo Public Square Santa Monica, CA. Health Care/Higher Education Reporter Crain's Cleveland Business&nbsp;...","New York, New York cityNdx: 0"
"http://fortune.com/2015/03/03/social-media-week-new-york-2015/","Jibber-jabber and gibberish at Social Media Week New York","The oversight was far from Social Media Week's only failing. When Fortune visited this year's event, it became easy to understand the following paradox: the attendees of New York Fashion Week were better at being social than those at Social Media Week ...","New York, New York cityNdx: 0"
"http://www.gruenderszene.de/allgemein/israel-startup-wunder","Das Geheimnis hinter dem israelischen Startup-Wunder","Ben ist jdischen Glaubens und mit seiner Familie als Teenager von New York nach Tel Aviv gezogen. Dafr hat er in Kauf genommen, dass er drei Jahre in der israelischen Armee Dienst leisten musste. Im Rckblick schwrmt er von dieser Zeit. Ben wirkt&nbsp;...","New York, New York cityNdx: 0"
"http://www.adweek.com/socialtimes/infographic-hootsuite-the-love-list-february-2015/616636","INFOGRAPHIC: Avon Tops Hootsuite's Love List for February","Social Media Manager Sharecare New York, NY. New! Engagement Editor Zcalo Public Square Santa Monica, CA. Outreach &amp; Editorial Assistant Zcalo Public Square Santa Monica, CA. Ecommerce Marketing Manager Sounds True Louisville, CO.","New York, New York cityNdx: 0"
"http://www.stuff.co.nz/travel/destinations/usa/66695768/An-insiders-tips-for-two-days-in-New-York","An insider's tips for two days in New York","Ryan Holmes, chief executive officer of Hootsuite, may have grown up on a farm without electricity, but this 40-year-old Canadian went on to found a social media management tool with over 11 million users. When Holmes travels from his home base in&nbsp;...","New York, New York cityNdx: 0"
"http://dealbook.nytimes.com/2014/09/05/morning-agenda-europes-bond-buying-bet/","Morning Agenda: Europe's Bond-Buying Bet","Bloomberg Returns to a Company Looking for Vision | The next job for former Mayor Michael R. Bloomberg is to unify a sprawling company that has grown exponentially in his absence and pilot it in a turbulent media environment, The New York Times reports ...","New York, New York cityNdx: 0"
"http://www.cmswire.com/cms/customer-experience/news-you-can-use-hootsuite-salesforce-more-029263.php","News You Can Use: Hootsuite, Salesforce, More","Targeted Recommendations, which use algorithms to analyze structured and unstructured data to deliver content including posts, resources, files and groups to each member. The new feature identifies experts, then surfaces her as a subject-matter expert ...","New York, New York cityNdx: 0"
"http://www.nytimes.com/2015/04/02/technology/personaltech/analyzing-your-twitter-life.html","Analyzing Your Twitter Life","Some services are free and some  usually those aimed at business users  charge a fee for more detailed reports illustrated with charts and graphs. Moving the Mail Contacts. Q. How can I duplicate the addresses in my Yahoo Mail in a new Gmail account?","New York, New York cityNdx: 0"
"http://www.adweek.com/lostremote/broadcasters-rejoice-tagboard-partners-with-hootsuite/51570","Broadcasters Rejoice: Tagboard Partners with Hootsuite","Clients of both Tagboard Enterprise and Hootsuite Enterprise will be able to add a Tagboard app to their Hootsuite dashboard, enabling them to search for and find social posts and then, with one click, send posts to Tagboard-powered on-air or online&nbsp;...","New York, New York cityNdx: 0"
"http://venturebeat.com/2015/04/13/stackla-launches-in-u-s-with-a-hootsuite-integrated-social-curation-tool/","Stackla launches in US with a Hootsuite-integrated social-curation tool","Stackla, founded in Sydney, Australia three years ago, is now launching in the U.S. market, with new headquarters in San Francisco and an office in New York. The company, fueled by a seed round of $2 million from Australian investors, has also ...","New York, New York cityNdx: 0"
"http://adexchanger.com/social-media/hootsuite-were-seeing-this-massive-shift-toward-imagery-and-video/","Hootsuite: 'We're Seeing This Massive Shift Toward Imagery And Video'","Not so, anymore. The early Twitter client on Tuesday revealed native support for Instagram. So now, users can promote content on Instagram as well as across previously supported platforms like Facebook, Twitter, LinkedIn and Google pages.","New York, New York cityNdx: 0"
"http://www.adweek.com/adfreak/hootsuites-holiday-video-40-minutes-owl-perched-roaring-fire-162012","Hootsuite's Holiday Video Is 40 Minutes of an Owl Perched by a Roaring Fire","Hootsuite knows how to celebrate the holidays. On the heels of its great Halloween ads, the social media aggregation site has now rolled out a simple, awesome Christmas ad playing off its owl mascot. The brand explains: This year for the holidays we ...","New York, New York cityNdx: 0"
"http://thenextweb.com/events/2015/06/24/join-these-150-companies-in-at-our-new-york-conference/","Join 1500 companies at our New York conference","This November, we're coming back to the greatest city in the world. TNW Conference USA is taking over New York City, and we're looking forward to the best edition yet. Dozens of speakers, 1,500 attendees and 100+ startups are warming up to get inspired.","New York, New York cityNdx: 0"
"http://www.usatoday.com/story/tech/columnist/shinal/2015/05/19/hootsuite-shopify-canada-wall-street/27333715/","Hootsuite could follow Shopify from Canada to Wall Street","We're fairly close in terms of revenue, Hootsuite CEO Ryan Holmes said in an interview this month. Shopify raised the price range of its IPO to $14-$16 a share Tuesday, looking to raise up to $123 million via a dual stock listing in Toronto and New York.","New York, New York cityNdx: 0"
"http://www.marketwatch.com/story/proofpoint-nexgate-and-hootsuite-see-joint-customers-triple-in-growth-2015-06-04","Proofpoint Nexgate and Hootsuite See Joint Customers Triple in Growth","In Q3 2015, Hootsuite and Proofpoint Nexgate joint customers will have access to the new Proofpoint Nexgate SocialPatrol Archive solution. This dedicated social archive adheres to key compliance requirements and will be a feature-set built directly ...","New York, New York cityNdx: 0"
"http://www.ilgiornaledellaprotezionecivile.it/?pg=1&amp;idart=16202&amp;idcat=7","COMUNICAZIONE DEL RISCHIO: DA BOLOGNA A NEW YORK PER STUDIARE L'USO DEI SOCIAL MEDIA IN ..."," proprio nell'ambito di questo progetto che il 12 agosto scorso, Peter Zullo (volontario della Protezione Civile esperto in social media) ha incontrato a New York, Allison Pennisi (Responsabile dei contenuti digitali del NYC OEM) presso il New York ...","New York, New York cityNdx: 0"
"http://jutiagroup.com/20150811-market-update-international-business-machines-corporation-nyseibm-ibm-hootsuite-team-to-advance-cloud-social-integration/","Market Update: International Business Machines Corporation (NYSE:IBM) - IBM ...","International Business Machines Corporation (NYSE:IBM) [PR Newswire]  ARMONK, N.Y., Aug. 11, 2015 /PRNewswire/  IBM (NYSE: IBM) and Hootsuite announced plans to integrate several of their respective cloud and social technologies as well as&nbsp;...","New York, New York cityNdx: 0"
"http://www.xconomy.com/new-york/2015/03/30/denmarks-falcon-social-gets-16m-more-and-plans-further-ny-expansion/","Denmark's Falcon Social Gets $16M More and Plans Further NY Expansion","We are looking to add senior leadership in the city, especially on the sales side for the entire U.S. but building the team in New York. There are a lot of companies thoughsuch as Hootsuite, Sprout Social, Sprinklr, and Spredfastthat develop ...","New York, New York cityNdx: 0"
"http://www.xconomy.com/new-york/2015/06/08/why-facebook-wants-an-early-look-at-your-mobile-app-via-fbstart/","Why Facebook Wants an Early Look at Your Mobile App via FbStart","The company wants to be entrenched in the development of new ideas in mobile in a major wayyet also show it is a mature enterprise with stable software. Hosting a half-day session in the shadow of the Manhattan Bridge, Facebook sent some of its staff ...","New York, New York cityNdx: 0"
"http://www.businessinsider.com/why-having-a-mentor-isnt-that-important-2015-8","Why the CEO of Hootsuite says having a mentor isn't the key to a successful career","Many professionals credit their successes to someone else  a boss, a partner, or more commonly, a mentor. And while yes, inspiration and guidance can be incredible motivators in one's career, mentors are not necessarily key. In a recent LinkedIn post ...","New York, New York cityNdx: 0"
"http://www.prnewswire.com/news-releases/digimind-partners-with-hootsuite-to-provide-powerful-social-listening-and-engagement-platform-289134251.html","Digimind Partners with Hootsuite to Provide Powerful Social Listening and ...","Digimind, a leading global social media monitoring company, today announced a strategic partnership with Hootsuite, the world's most widely used social relationship platform. This product integration will offer brands a comprehensive social media ...","New York, New York cityNdx: 0"
"http://fashionista.com/2015/07/luxury-outerwear-and-lifestyles-website-is-looking-for-social-media-interns","LUXURY OUTERWEAR AND LIFESTYLES WEBSITE IS LOOKING FOR SOCIAL MEDIA INTERNS IN NYC","NY based company is looking to hire an intern with strong knowledge and understanding of the digital media landscape, social media websites and blog postings. This is a ... Scheduling tweets on Hootsuite to promote SITG and all stories, past and current.","New York, New York cityNdx: 0"
"http://www.equalvoiceforfamilies.org/a-15-hourly-wage-is-embraced-by-the-university-of-california/","A $15 Hourly Wage Progresses in California and New York","SAN FRANCISCO (AP)  The push for a higher minimum wage gained momentum on both sides of the country Wednesday, with New York embracing an eventual $15 an hour for the state's 200,000 fast-food workers and the huge University of California&nbsp;...","New York, New York cityNdx: 0"
"http://www.nytimes.com/2015/01/01/technology/personaltech/thinkup-helps-the-social-network-user-see-the-online-self.html","ThinkUp Helps the Social Network User See the Online Self","Also, most of the third-party tools that give feedback about your presence online  services like HootSuite  are aimed at companies and professional social media managers running online campaigns, and are thus not well suited to individuals who ...","New York, New York cityNdx: 0"
"http://mobihealthnews.com/35039/seven-startups-join-the-new-york-digital-health-accelerator/","Seven startups join the New York Digital Health Accelerator","Noom Coach Play The New York Digital Health Accelerator has revealed the seven companies that will participate in its second class, which is sponsored by the State of New York, nonprofit New York e-Health Collaborative (NYeC), and the Partnership Fund&nbsp;...","New York, New York cityNdx: 0"
"http://www.thestreet.com/story/13252571/1/symantec-tanks-on-weak-earnings-and-veritas-sale-micron-plunges-on-price-cut.html","Symantec Tanks on Weak Earnings and Veritas Sale, Micron Plunges on Price Cut","NEW YORK ( TheStreet) -- Security software titan Symantec (SYMC - Get Report) took a beating after announcing weak fiscal first quarter results and the sale of its data storage business Veritas. ... IBM (IBM) edged lower despite its Hootsuite partnership.","New York, New York cityNdx: 0"
"http://bits.blogs.nytimes.com/2015/02/10/twitter-finance-chiefs-account-briefly-seized-by-spammer/","Bits | Twitter Finance Chief's Account Briefly Seized by Spammer","However, Twitter users can also grant nearly full access to social media management services such as HootSuite, which offers sophisticated tools for posting, reading and analyzing tweets. Mr. Prosser declined to say whether Mr. Noto had deliberately&nbsp;...","New York, New York cityNdx: 0"
"http://www.cantechletter.com/2015/03/hootsuite-shopify-cross-border-ipos-says-garibaldis-holliday/","Hootsuite and Shopify could both have cross-border IPOs, says Garibaldi's Holliday","While Hootsuite's IPO window might extend as much as two years, it appears imminent that Ottawa-based Shopify will list sooner rather than later. Rumours abound that the ecommerce platform provider will soon IPO on both the TSX and the New York Stock&nbsp;...","New York, New York cityNdx: 0"
"http://thenextweb.com/apps/2015/06/04/meet-charlie-the-virtual-pa-thats-a-secret-weapon-for-twitter-hootsuite-and-salesforce/","Meet Charlie: The virtual PA that's a secret weapon for Twitter, Hootsuite and ...","The great butlers of fiction have been well mined by tech companies in search of a name: P.G. Wodehouse's Jeeves was co-opted for that once popular search engine; Alfred is doing double duty as Batman's trusty man servant and a beloved Mac productivity&nbsp;...","New York, New York cityNdx: 0"
"http://blogs.wsj.com/venturecapital/2015/03/31/sprinklr-says-its-1-17-billion-valuation-in-new-round-is-conservative/","Sprinklr Says Its $1.17 Billion Valuation In New Round is 'Conservative'","With the $46 million in new funding, the New York company, which helps brands such as McDonald's MCD +2.27%, Samsung and Virgin America VA -1.08% manage their social media presence, joins a quickly expanding list of private, venture capital-backed ...","New York, New York cityNdx: 0"
"https://www.linkedin.com/pulse/uber-vs-nyc-why-we-need-look-past-hype-ryan-holmes","Uber vs. NYC: Why We Need to Look Past the Hype","It's no secret New York City Mayor Bill de Blasio has been strongly pushing for a growth freeze on for-hire vehicle companies like Uber and Lyft. Just this weekend, in fact, the New York Daily News published an op-ed by the mayor in which he re-states ...","New York, New York cityNdx: 0"
"http://fortune.com/2015/07/23/mike-tuchen-best-mistake/","This is the biggest mistake a CEO can make","External resources are especially valuable when you're challenged by a unique or new problem. By reaching outside the ... and CEO of BroadbandTV. Why this CEO dropped out of business school to open a pizza shop by Ryan Holmes, CEO of Hootsuite.","New York, New York cityNdx: 0"
"http://fashionista.com/2015/07/slate-studios-is-looking-for-digital-marketing-interns","Slate Studios is looking for Digital Marketing Interns In NYC","As New York's premier full-service photo production studio, Slate Studios partners with luxury fashion and lifestyle brands to tell their stories through compelling photography. The intern will be immersed into the marketing aspects of Slate Studios ...","New York, New York cityNdx: 0"
"http://www.equalvoiceforfamilies.org/nyc-launches-jail-reform-with-no-bail-for-many-suspects/","NYC Launches Jail Reform With No Bail for Many Suspects","NEW YORK (AP)  Thousands of New Yorkers accused of low-level or non-violent crimes won't face the prospect of raising cash for bail under a plan that seeks to keep such suspects out of the troubled Rikers Island jail complex. The Rikers Island jail&nbsp;...","New York, New York cityNdx: 0"
"http://www.adweek.com/socialtimes/7-twitter-tools-to-help-you-discover-great-content/619383","7 Twitter Tools to Help You Discover Great Content","The Suggestions tab of the Buffer app is replenished with 25 new, highly-curated topics each day. With a click of a button, any of these 25 ... Once logged in, you can view HootSuite's content suggestions in the Publisher tab. Here, they offer ...","New York, New York cityNdx: 0"
"http://thenextweb.com/insider/2015/08/03/gif-wallet-for-ios-lets-you-tuck-your-favorite-gifs-away-for-sharing-later-on/","GIF Wallet for iOS lets you tuck your favorite GIFs away for sharing later on","Posting GIFs to a chat or social media is pretty standard fare, and the only thing worse than not being able to find the one you want is sharing a link instead. To make sharing easier, a new app for iOS named GIF Wallet will save all your moving ...","New York, New York cityNdx: 0"
"http://www.bloomberg.com/news/articles/2015-07-16/plentyoffish-moves-from-matchmaker-to-dealmaker","PlentyofFish Moves From Matchmaker to Dealmaker","New York-based IAC will combine PlentyofFish with Match Group and spin 20 percent of the unit off in an IPO. Before the acquisition, IAC already controlled 20 percent of the online dating market, expected to total $2.4 billion this year, according to ...","New York, New York cityNdx: 0"
"http://time.com/3916355/social-media-customer-service/","Customer Service as a Spectator Sport Is About to End","New features at both Twitter and Facebook are quietly nudging customer service back behind closed doors. But while companies may be breathing a sigh of relief, the changes pose a new set of challenges all their own. The rise (and fall) of public ...","New York, New York cityNdx: 0"
"http://www.adweek.com/socialtimes/3-tips-for-managing-a-company-twitter-account-as-a-team/624015","3 Tips for Managing a Company Twitter Account as a Team","Some exciting industry news just broke, and you rush to tweet it. You write a witty, opinionated tweet and hit send quickly  you want to get in on the conversation early. You step back, and refresh your Twitter profile to take a look at your handiwork ...","New York, New York cityNdx: 0"
"http://www.retaildive.com/news/instagrams-newly-opened-api-boosts-ads-and-measurement-2/403725/","Instagram's newly opened API boosts ads and measurement","Instagram opened its API and marketing technology companies including Salesforce and Hootsuite immediately took advantage with new tools for the Facebook-owned social media platform. Its ad revenue is also expected to increase 170%, according to a&nbsp;...","New York, New York cityNdx: 0"
"http://thenextweb.com/insider/2015/08/03/shared-amazon-prime-benefits-are-now-limited-to-one-other-person/","Shared Amazon Prime benefits are now limited to one other person","Amazon wants to eke out a bit more money from Amazon Prime: new subscribers can only share their membership with one other person now. Previously, you could share your subscription with up to three others, but a rule change quietly went into effect on&nbsp;...","New York, New York cityNdx: 0"
"http://thenextweb.com/socialmedia/2015/07/28/just-block-them/","LinkedIn says it'll stop littering your inbox, don't believe it","If you check your email right now, you probably have at least one email from LinkedIn telling you something nobody cares about. The company is well known for its awful email tactics, sending constant notifications that are virtually unstoppable.","New York, New York cityNdx: 0"
"http://www.businessinsider.com/sprinklr-raises-46-million-to-become-the-latest-tech-unicorn-2015-4","Startup Sprinklr just raised $46 million to become the newest member of tech's ...","New York-based marketing startup Sprinklr just raised $46 million, bringing its valuation up to $1.17 billion. In other words ... Sprinklr, an enterprise social media management company that competes with companies like Hootsuite, was founded five ...","New York, New York cityNdx: 0"
"http://stateofreform.com/news/industry/exchanges/2015/07/unitedhealthcare-and-oscar-health-join-covered-california-in-2016/","UnitedHealthCare and Oscar Health will join Covered California in 2016","Covered California announced on July 27 that it will add two new plans to its 2016 portfolio of health plansnational health care giant UnitedHealthcare and New York start-up Oscar Health Insurance. These two plans were selected for their strong ...","New York, New York cityNdx: 0"
"http://www.poynter.org/news/job-news/319747/how-philly-coms-erica-palan-trains-her-coworkers-to-think-about-social/","How Philly.com's Erica Palan trains her coworkers to think about social","Part of what I hope to do in this weekly column is highlight fresh ideas and insights from journalists working outside of New York, Washington D.C., and San Francisco. No offense to those ... EP: Personally, I like Hootsuite more than Tweetdeck. I am ...","New York, New York cityNdx: 0"
"http://www.adweek.com/adfreak/brands-awaken-star-wars-day-which-them-used-force-good-164505","The Brands Awaken for Star Wars Day, but Which of Them Used the Force for Good?","If you're on the Internet, which you are if you're reading this, you know that today is Star Wars Day (because, May the Fourth be with you). It's the day where every Force-loving creaturedroid, human or otherwiseproclaims their love for the movie ...","New York, New York cityNdx: 0"
"http://www.wsj.com/articles/how-to-survive-being-an-overnight-success-1432318577","How to Survive Being an Overnight Success","Try to live off the original innovation, or plow lots of cash into R&amp;D to develop new ones that might not pan out? Here's a closer look at some of these big questions entrepreneurs face when they get successful quickly, with advice from those who have ...","New York, New York cityNdx: 0"
"http://thenextweb.com/insider/2015/07/30/uber-denies-it-shows-fake-cars-in-app-to-trick-customers/","Uber denies it shows fake cars in app to trick customers","Uber is denying research which asserts the number of available drivers you see on the in-app map view is padded. According to the company, it always reports the accurate number of cars available in an area, but there are instances where it may be a ...","New York, New York cityNdx: 0"
"http://news.sys-con.com/node/3419737","Jitterbit Delivers Record Momentum and API Orchestration, With Largest ...","ALAMEDA, CA -- (Marketwired) -- 08/19/15 -- Jitterbit, the leading provider of fast, agile integration solutions for the modern enterprise, today announced that the company more than doubled its revenues over the past year to make the second quarter of ...","Los Angeles, California cityNdx: 1"
"http://stateofreform.com/news/industry/exchanges/2015/07/covered-california-announces-2016-rates/","Covered California announces 2016 rates","For example, in the two regions that encompass Los Angeles, the most populous regions in the state, the weighted average increase for consumers who stay in their current plan is only 1.8 percent. In addition, if they shop around, they could reduce ...","Los Angeles, California cityNdx: 1"
"http://stateofreform.com/news/industry/exchanges/2015/07/ca-health-care-budget-bill-expected-to-pass-legislature/","CA health care budget bill expected to pass legislature","In addition, AB 94 would require Covered California's Board of Directors to discuss any new product standardized by the board during at least one public meeting prior to the meeting in which the standardized product is adopted. The board would also be&nbsp;...","Los Angeles, California cityNdx: 1"
"http://stateofreform.com/news/states/2015/08/providence-st-josephs-announce-merger/","Providence, St. Joseph's announce merger","The full joint statement from Providence and St. Joseph included below. Engage with health care leaders and policy makers on this and other important topics at our Los Angeles State of Reform Conference on November 6th. ... The Sisters of St. Joseph of ...","Los Angeles, California cityNdx: 1"
"http://globenewswire.com/news-release/2015/06/04/742180/10137284/en/Proofpoint-Nexgate-and-Hootsuite-See-Joint-Customers-Triple-in-Growth.html","Proofpoint Nexgate and Hootsuite See Joint Customers Triple in Growth","SUNNYVALE, Calif., June 4, 2015 (GLOBE NEWSWIRE) -- Proofpoint, Inc., (Nasdaq:PFPT), a leading next-generation security and compliance company, today announced that its Nexgate social media security division and social media leader, Hootsuite,&nbsp;...","Los Angeles, California cityNdx: 1"
"http://stateofreform.com/news/industry/exchanges/2015/07/covered-ca-to-announce-2016-health-insurance-rates/","Covered CA to announce 2016 health insurance rates","Covered California announced today that it will soon release the rates for 2016 and which health plans will be available on the marketplace. Plans and rates will be released during a call on Monday, July 27th at 11am. Covered California's active ...","Los Angeles, California cityNdx: 1"
"http://stateofreform.com/news/industry/exchanges/2015/07/covered-california-providing-10m-for-enrollment-campaign/","Covered California providing $10m for enrollment campaign","We continue building partnerships across the state by providing new grants and new opportunities to community groups to engage consumers directly and help them get the health coverage and care they need, Covered California Executive Director Peter V.","Los Angeles, California cityNdx: 1"
"http://stateofreform.com/news/industry/exchanges/2015/07/peter-v-lee-comments-on-kaiser-family-foundation-survey-on-uninsured/","Peter V. Lee comments on Kaiser Family Foundation survey on uninsured","SACRAMENTO, Calif.  Covered California Executive Director Peter V. Lee said a survey released Thursday by the Kaiser Family Foundation titled California's Previously Uninsured After The ACA's Second Open Enrollment Period provides further proof&nbsp;...","Los Angeles, California cityNdx: 1"
"http://stateofreform.com/news/industry/exchanges/2015/08/covered-california-partners-with-department-of-education/","Covered California partners with Department of Education","SACRAMENTO, Calif.  Covered California, the California Department of Education and the ALL IN for Health campaign, which includes the Children's Partnership and California Coverage and Health Initiatives, are providing an online tool kit to help ...","Los Angeles, California cityNdx: 1"
"http://stateofreform.com/news/states/2015/07/state-of-reforms-new-california-conferences/","Launching the 2015 Southern California State of Reform Health Policy Conference!","... on Tumblr (Opens in new window). We are thrilled to announce the launch of our 2015 Southern California State of Reform Health Policy Conference! ... Jay Inslee. Take a look! Registration for the November 6th conference in Los Angeles is now open.","Los Angeles, California cityNdx: 1"
"http://stateofreform.com/news/industry/healthcare-providers/2015/07/ca-revised-surprise-billing-legislation-gets-senate-hearing/","CA: Revised 'surprise billing' legislation gets Senate hearing","SACRAMENTO  A revised proposal to prevent patients from experiencing surprise billing will be given a hearing in the Senate Committee on Health this week. AB 533, authored by Assemblymember Rob Bonta (D-Oakland), would prohibit patients from&nbsp;...","Los Angeles, California cityNdx: 1"
"http://stateofreform.com/2015-southern-california-state-of-reform/","2015 Southern California","The 2015 Southern California State of Reform Health Policy Conference is one of the can't miss events for the Southern California health care community. State of Reform ... or drop us a line! We'd love to have you with us in Los Angeles this November!","Los Angeles, California cityNdx: 1"
"http://stateofreform.com/news/states/2015/07/southern-california-hospitals-2014-financial-realities/","Southern California hospitals 2014 financial realities","State of Reform's ongoing investigation of the financial health of hospitals by region delves into Southern California hospitals, starting with Orange County and Los Angeles County. Stay tuned as this series probes California's hospitals on a sub ...","Los Angeles, California cityNdx: 1"
"http://www.equalvoiceforfamilies.org/a-vision-for-ferguson-baltimore-l-a-and-everywhere/","A Vision for Ferguson, Baltimore, LA and Everywhere","That third milestone is the 1992 unrest in South Los Angeles. In April 1992, L.A. erupted, sparked by the acquittal of police accused of beating an unarmed Black man named Rodney King. The violence that followed cast a national spotlight on South Los&nbsp;...","Los Angeles, California cityNdx: 1"
"http://stateofreform.com/news/industry/insurance-plans/2015/07/ca-contract-notice-bill-pits-brokers-against-insurers/","CA: Contract notice bill pits brokers against insurers","SACRAMENTO  On July 8th the Senate Committee on Health heard AB 1163, concerning notice of contract changes between health insurers and brokers. The bill would require health insurers to give brokers at least 45 days notice before any material&nbsp;...","Los Angeles, California cityNdx: 1"
