"URL","Title","Description","Region"
"http://variety.com/2015/digital/news/dave-dickman-ex-disney-and-apple-ad-exec-joins-social-marketing-startup-reelio-1201589808/","Dave Dickman, Ex-Disney and Apple Ad Exec, Joins Social-Marketing Startup Reelio","Dickman, who began working with Reelio as an adviser last year, previously ran global sales for Apple iAd, the tech giant's digital-advertising platform for mobile in-app advertising and Apple Music. Prior to Apple, Dickman was senior VP of digital ...","World wide"
"http://www.citizen-times.com/story/money/business/2015/08/31/asheville-startup-weekend-tweets-picture-social-media/71462232/","Experience Asheville Startup Weekend on social","While the teams worked in tandem to bring their ideas to life, they also took some time to share their experiences on social media. Here are the experiences at Asheville Startup Weekend in tweets and images from the people who took on the challenge ...","World wide"
"http://variety.com/2015/digital/news/michelle-phan-ipsy-100-million-funding-1201592821/","Michelle Phan's Ipsy Beauty E-Commerce Startup Raises $100 Million","Ipsy has created a platform through which brands can more easily access customers, creators can connect with and expand their audiences, and consumers can discover new products and share these experiences via social media. Phan's other business&nbsp;...","World wide"
"http://www.nytimes.com/2015/09/14/technology/intelligence-start-up-goes-behind-enemy-lines-to-get-ahead-of-hackers.html","Intelligence Start-Up Goes Behind Enemy Lines to Get Ahead of Hackers","Within 30 minutes, they were all back at their keyboards, monitoring underground chatter and markets, analyzing computer code meant to cause harm, watching the networks of potential attackers and poring over social media channels for signs of imminent&nbsp;...","World wide"
"http://blogs.wsj.com/moneybeat/2015/09/14/more-early-funding-pours-into-online-lending-data-startup/","More Early Funding Pours Into Online Lending Data Startup","Some credit algorithmslike using social media to judge a person's credit riskhave also been at the frontier of past practices. PeerIQ's suite of tools are important to banks, regulators, and investors alike, he said. PeerIQ is still in its ...","World wide"
"http://www.thedrum.com/news/2015/08/19/goldman-sachs-former-head-brand-marketing-lisa-shalett-joins-media-startup-odyssey","Goldman Sachs former head of brand marketing Lisa Shalett joins media startup ...","At the social content platform, whose biggest claim to fame to date is the 'dad bod,' Shalett will be tasked with helping the startup expand its presence and will work with brands to help them reach their target audiences online. The Odyssey launched ...","World wide"
"http://fortune.com/2015/09/14/box-slack-documents-reimagining/","How Slack is helping reimagine what a document is","During an interview with Fortune at Facebook's FB 0.28% engineering-focused @Scale conference on Monday, Schillace explained how Slack, the popular social media tool for businesses (built by a startup of the same name), is helping users reimagine what&nbsp;...","World wide"
"http://www.dealstreetasia.com/stories/vietnams-startup-ecosystem-attracting-fresh-vc-interest-12241/","Vietnam's startup ecosystem attracting fresh VC interest","The increased attractiveness of Vietnamese startup companies, according to Binh Tran, co-founder of Klout, is partly due to external factors and partly due to local market shifts. Klout is a startup that gives scores to rate social media influence of ...","World wide"
"http://www.goupstate.com/article/20150913/ARTICLES/150919919","New startup Camp Nana Papa hopes to strengthen family bonds","The Wofford College and University of South Carolina School of Law graduate said the concept, which started three years ago, was born out of the social media posts of his friends. I noticed people were flooding Facebook and social media with pics and&nbsp;...","World wide"
"http://blogs.wsj.com/venturecapital/2015/09/03/the-daily-startup-wrap-media-scores-12-7m-for-mobile-content-platform/","The Daily Startup: Wrap Media Scores $12.7M For Mobile Content Platform","The startup's service allows nontechnical people to easily create mobile content, including text, graphics and video, in a series of cards formatted to mobile screens that tell a story. The wraps can be embedded in social media, email and other formats.","World wide"
"http://www.businessinsider.com/stripe-the-invisible-5-billion-start-up-powering-the-internet-economy-2015-9","Stripe: the invisible $5 billion start-up powering the internet economy","Everyone knows social media is valuable but it's been difficult to quantify, Allgrove says. This closes the loop. We will know what customers are worth. So are robots and drones the future of retail? Are the days of cash numbered? Allgrove isn't ...","World wide"
"http://www.startupsmart.com.au/technology/social-media/how-one-aussie-ceo-used-linkedin-to-expand-into-27-countries/2015090215431.html","How one Aussie CEO used LinkedIn to expand into 27 countries","While some companies worry that employees may spend too much personal time on social media platforms, McDonald says you have to see that time as a business investment and his company provides premium profiles for those staff wishing to be more&nbsp;...","World wide"
"http://minutehack.com/interviews/how-i-transformed-my-start-up-into-a-thing-of-beauty","How I Transformed My Start-Up Into A Thing Of Beauty","Much of the recent success of the multi-million pound business can be attributed to Amber's inspired use of the social media platform Instagram to raise awareness of My Flash Trash and heighten the brand's desirability. Amber enlisted five cool and ...","World wide"
"http://www.forbes.com/sites/ellenhuet/2015/09/14/gurbaksh-chahal-sued-again-former-employee-alleges-harassment-intimidation-racial-slurs/","Gurbaksh Chahal Sued Again: Former Employee Alleges Harassment, Intimidation ...","A week later, Chahal fired him. Khraibut flew back to Canada and obtained a criminal protective order against Chahal, and later claims his social media accounts were hacked because he believes Chahal had spyware installed on his personal computer.","World wide"
"http://techcrunch.com/2015/09/14/start-a-fire-launch/","Start A Fire Helps You Take Credit When You Turn Stories Into Viral Hits","If you're the kind of person who shares TechCrunch articles on social media, a) thank you, and b) do you ever wonder how much traffic you're bringing us? Oren Barzilai, co-founder and CEO of Israeli startup Start A Fire, presented a more-or-less ...","World wide"
"http://www.huffingtonpost.com/david-ongchoco/startup-insider-how-the-h_b_8037346.html","Startup Insider: How 'The HUB SG' Is Growing the Social Impact Startup ...","The innovation behind Impact Guru is its micro-donation support aspect that utilizes the power of social media and incentivizes people to share the different cause and campaigns on Impact Guru. How does this work? If a fundraiser raises a certain ...","World wide"
"http://fortune.com/2015/09/14/stripe-payments-twitter-shopping-tweets/","How Stripe is letting merchants turn their tweets into storefronts","Stripe, the hot payments processing startup that's been partnering with everyone from ride-hailing company Lyft to Facebook, will now let businesses sell products through tweets. On Monday, the company said merchants can use its new ... Though the ...","World wide"
"http://qz.com/492150/how-an-internet-show-on-startups-delivered-a-stinging-blow-to-indian-tv/","How an internet show on startups delivered a stinging blow to Indian TV","The TVF team has been able to stitch together a story that would resonate with many startup folks. Avinash Saurabh, CEO and founder of game-based social wellness platform zoojoo.be, told Quartz. Every time we meet, they point out one or two ...","World wide"
"http://yourstory.com/2015/09/parenting-services-startups/","How a niche segment like parenting services are attracting a new pool of startups","Today, social media covers almost every aspects of one's daily life escalating the connections and sharing of experiences. It is very natural that parents too enjoy the advantages of social connections. ParentCircle facilitates a social platform where ...","World wide"
"http://www.businessnewsdaily.com/8379-embrace-startup-culture.html","Embracing 'Startup Culture' at Any Business Size","Parks and Recreation's Tom Haverford and Jean-Ralphio Saperstein started high-end, all-media entertainment conglomerate Entertainment 720. Arrested ... A sense of social responsibility. Startups want to create positive impact in their local ...","World wide"
"http://www.afr.com/technology/stackla-raises-3-million-from-bailador-rampersand-and-tony-faure-20150907-gjgw9m","Stackla raises $3 million from Bailador, Rampersand and Tony Faure","﻿Social media marketing startup Stackla has secured a $3 million investment round, led by ASX-listed Bailador Technology Investments. Bailador poured $2.5 million into the company investment in Stackla, with the remainder of the round made up by earlier&nbsp;...","World wide"
"http://www.adweek.com/news/technology/how-social-app-whisper-has-quietly-become-marketing-force-166873","Here's How Social App Whisper Has Quietly Become a Marketing Force","When Secreta much-hyped dark social platformclosed shop in April, media observers assumed websites and mobile apps that offer anonymity were just a fad. Since then, the similarly themed Whisper has proven otherwise, touting more than 10 million&nbsp;...","World wide"
"http://www.bizjournals.com/kansascity/news/2015/09/14/5-things-you-need-to-know-about-techweek-kc.html","5 things you need to know about Techweek KC","You can affect the outcome of the LaunchKC startup competition. Organizers of the LaunchKC global grants competition added a twist to the competition: the People's Choice Award. Judges will whittle down the 20 finalists to 9 winners Sept. 18, that each ...","World wide"
"http://www.business2community.com/startups/startup-marketing-essentials-7-how-to-build-a-great-website-01323416","Startup Marketing Essentials: #7 How To Build A Great Website","We've moved from professional design to rich media and animation, to social media inclusion, to the requirement of usability and availability on mobile devices. All of these innovations have been driven by the insatiable consumer demand for web content ...","World wide"
"http://www.alleywatch.com/2015/09/nyc-startup-built-app-perfect-procrastinators/","This NYC Startup Has Built an App Perfect for Procrastinators","It has been a tremendous learning experience. What market are you attacking and how big is it? Our primary market is the Social Networking Sites Market, with a specialization on last-minute event planning. This market has an approximate annual revenue ...","World wide"
"http://www.entrepreneur.com/article/250352","7 Reasons Smart Startups Establish 'Coopetition'","For example, think of all the specialized social-media sites that allow the use of your Facebook or Twitter credentials, instead of forcing a new one. That's a win-win-win deal, since the ease-of-use attracts more people to the new site, it enhances ...","World wide"
"http://www.bizjournals.com/houston/news/2015/09/14/new-houston-startup-aims-to-connect-real-estate.html","New Houston startup aims to connect real estate agents to homebuyers","A prospective buyer is driving around your neighborhood, hunting for the perfect house. There, on a corner lot, the couple spies a possible contender. They whip out their smartphone, fire up an app, take a photo of the property and request an immediate&nbsp;...","World wide"
"http://www.vccircle.com/news/technology/2015/09/14/mobile-tech-data-science-startup-inventure-raises-10m","Mobile-tech &amp; data science startup InVenture raises $10M","New York-based mobile tech and data science firm InVenture has raised $10 million in Series A round of funding led by Data Collective, a venture capital fund that invests in entrepreneurs building Big Data companies, according to a press release. India ...","World wide"
"http://www.fastcompany.com/3050775/the-sharing-economy-is-dead-and-we-killed-it","The Sharing Economy Is Dead, And We Killed It","Already there were a bevy of startups with dreams of facilitating the community-shared power drill. Ecomodo .... Eventually that tool illuminated a need to make targeted outreach across social networks easy, which seemed more promising than SnapGoods.","World wide"
"http://www.sustainablebrands.com/news_and_views/startups/mike_hower/german_social_enterprise_franchises_biofuel_bag_business_africa","German Startup Franchises Biogas Bag Business in Africa","German social enterprise B-Energy has developed portable digester bags that produce methane gas out of food waste or animal droppings, which can help low-income entrepreneurs in the global South make a living through a franchise model, BBC News ...","World wide"
"http://www.entrepreneur.com/slideshow/249303","When Millionaires Make Mistakes","He worked on the popular art startup Art.sy, putting together an angel round with former colleagues from social media company Slide, where he had served as a lead engineer. While doing so, he stumbled across the opportunity for Toptal, his successful&nbsp;...","World wide"
"http://www.washingtonpost.com/news/business/wp/2015/09/11/good-news-for-jet-the-e-commerce-start-up-is-cultivating-a-loyal-customer/","Good news for Jet: The e-commerce start-up is cultivating a loyal customer","Meanwhile, social media chatter about shopping Jet is all over the map: Some customers declare they've been seduced by the low prices, cheery marketing, solid customer service or some combination of those factors. But there are also plenty of ...","World wide"
"https://medium.com/bright/for-silicon-valley-hopefuls-is-college-irrelevant-89ffb15dbe82","For Silicon Valley Hopefuls, Is College Irrelevant?","In the summer after Desai's freshman and Rossmann's sophomore years, the two went back to their high school and invited 30 students to build gaming apps in their shared Palo Alto apartment, as part of a startup program they called MakeGamesWithUs.","World wide"
"http://www.business.com/entrepreneurship/lets-get-real-startup-truths-re-examined/","Let's Get Real: Startup Truths Re-Examined","Everyone who's anyone is on social media, including your competitors, so it makes sense to have a big presence across the social networks. By focusing all of your marketing efforts towards social media, you will build a huge fan-base and generate ...","World wide"
"http://business.financialpost.com/entrepreneur/fp-startups/why-canada-needs-entrepreneurial-clusters-and-how-to-go-about-making-them","Why Canada needs entrepreneurial clusters, and how to go about making them","An entrepreneurial cluster requires both serendipity and deliberate engineering, said Steve Blank, a Silicon Valley entrepreneur who's best known as a founder of the Lean Startup model. Entrepreneurial clusters require a ... Today, innovation arises ...","World wide"
"http://www.builtinchicago.org/2015/09/14/wordperks-wants-help-you-redeem-your-instgram-photos-food","Wordperks wants to help you redeem your Instagram photos for food","What if, whenever you posted a #foodporn Instagram photo or tweeted something quirky about the sweet potato fries you just inhaled, your social media finesse was rewarded with an on-the-house steak instead of just likes, comments, and shares? It may ...","World wide"
"http://www.huffingtonpost.com/murray-newlands/10-ways-to-find-investors_b_8118236.html","10 Ways to Find Investors For Your Startup","You could have major name recognition, or your company could have a huge social media presence; your prototype should be working and showing signs of traction. You should prove that there is a market for your product. Scan your business model and&nbsp;...","World wide"
"http://www.newsobserver.com/news/business/article34943757.html","Triangle startup spaces flourish by bringing entrepreneurs together","And then there are the intangibles that come with being surrounded by other startups. It gives entrepreneurs a home, said Chawla, whose company enables state and local governments to archive social media for public record requests. We see companies&nbsp;...","World wide"
"http://wraltechwire.com/aiming-for-2m-in-first-year-sales-startup-carusele-lands-500-000-in-funding/14842243/","Aiming for $2M in first-year sales, startup Carusele lands $500000 in funding","Cary, N.C.  Carusele, a startup focusing on social media content creation, is off to a fast start. The company is aiming for $2 million in sales in its first year, and investors have put another $500,000 into the firm. Carusele is a spinout from ...","World wide"
"http://www.cityam.com/224247/west-east-these-five-cities-will-take-over-worlds-biggest-tech-centres-future","From West to East: These five cities will take over as the world's biggest ...","Berlin, London, Tel Aviv - these cities are all becoming synonymous with startups, and fierce competitors to Silicon Valley. But successful new ... This is fitting, as around 94 per cent of the Philippines' internet users are on the social media site ...","World wide"
"http://www.alleywatch.com/2015/08/nyc-startup-will-change-transactions-forever/","Why This NYC Startup will Change Transactions Forever","We are a mobile platform streamlining Bitcoin payments so you can send funds via trusted social media apps. We eliminate the need for emails or even a Bitcoin email address. It's so much simpler. There's huge cost savings potential with using Bitcoin ...","World wide"
"http://thenextweb.com/events/2015/09/10/10-boost-startups-from-the-uk-that-you-should-know-about/","10 Boost startups from the UK that you should know about","If something goes wrong, you can use Sorry to keep your audience updated on your website and also on your social media channels. When the problem is solved, you get an automatic update of the status. Sorry was chose as one of the startups of the week,&nbsp;...","World wide"
"http://www.theaustralian.com.au/business/in-depth/us-start-up-premise-rolls-out-global-data-network/story-fnw66tov-1227515295274","US start-up Premise rolls out global data network","It now wants to increase the number of contributors in Australia as part of a global recruitment program via social media. There is an exciting opportunity there for us. And for the Australian corporate market  people who are selling and ...","World wide"
"http://www.sporttechie.com/2015/09/08/san-francisco-startup-sicksports-rethinks-mobile-sports-news-consumption-curation/","San Francisco Startup Sicksports Rethinks Mobile Sports News Consumption ...","From a market perspective, Glenna Patton, Founder and Chief Executive Officer of Sicksports, tells SportTechie that she and her team believes that there's a major gap in this space, in terms of both youth-targeted content and social media. Teenagers&nbsp;...","World wide"
"http://www.alleywatch.com/2015/09/lead-generation-still-lifeblood-startups/","Lead Generation is Still the Lifeblood for Startups","One of these experts, David T. Scott, just published a new book that I like,The New Rules of Lead Generation, highlighting the changes wrought by the internet and social media. His professional background includes having held marketing-executive ...","World wide"
"http://www.cnn.com/2015/08/24/africa/mark-essien-hotels-ng/","Are you a genius? Explain why in 10 words and this CEO will give you a job","With social media at the core of the entrepreneur's business model from the off, it was an organic progression for the company to find raw talent via social platforms. Caring little for an applicant's previous experience or qualifications, 31-year-old ...","World wide"
"https://www.techinasia.com/indonesia-fintech-startups-list/","9 fintech startups shaking up Indonesia's piggy banks","It acts as a space for investors and traders to share ideas, insights, and other financial information in real-time on a social network. Users can locate ideas, stock market data, media links, and other financial information. The underlying value of ...","World wide"
"http://ecopreneurist.com/2015/09/04/smart-tools-for-entrepreneurs/","Smart Tools for Entrepreneurs","The SBA has launched several initiatives and programs to support startups and small businesses in America. ... These programs allow you to manage multiple social media accounts, schedule posts in advance and share across social networks. If you want to&nbsp;...","World wide"
"http://www.theglobeandmail.com/report-on-business/as-economy-falters-the-tech-sector-continues-to-climb/article26349564/","As economy falters, the tech sector continues to climb","Rather than one massive company surrounded by tiny ones, the sector is now a varied landscape, ranging from tiny startups to billion-dollar powerhouses. Quietly, and by some key metrics, Canada's technology sector has ... And although it has a ways to ...","World wide"
"http://www.itbusinessedge.com/blogs/from-under-the-rug/female-tech-entrepreneur-shares-lessons-learned-in-co-founding-silicon-valley-startup.html","Female Tech Entrepreneur Shares Lessons Learned in Co-Founding Silicon Valley ...","I definitely think we'll become more active with social media over timeespecially now, when we're preparing for launch. With Entefy, essentially we're building one place for all of your digital communications and interactions to come into that one ...","World wide"
"http://siliconprairienews.com/2015/08/does-your-member-of-congress-know-your-startup-exists/","Does your member of Congress know your startup exists?","Cathy McMorris Rodgers of Washington, Sen. Claire McKaskill of Missouri and Sen. Deb Fischer of Nebraska. They represent a relatively small segment of Congress who understand how to leverage technology and social media for constituent interaction.","World wide"
"http://www.alleywatch.com/2015/09/startup-helping-snapchat-sell-big-brands-millennials/","A Startup Helping Snapchat Sell Big Brands To Millennials","Being a social media influencer can be a full-time job, as seen in YouTube stars like Michelle Phan and Bethany Mota. They both rose to stardom on the platform and inked deals with makeup companies and publishers in Phan's case, and a gig on Dancing&nbsp;...","World wide"
"http://www.fastcompany.com/3050882/most-creative-people/this-new-coworking-space-is-trying-to-fast-track-sao-paulos-startup-sce","This New Coworking Space Is Trying To Fast&amp;Track So Paulo's Startup Scene","Brazil is a country full of highly engaged web and social media users, and with its large population and a GDP of more than $450 billion, So Paulo is responsible for much of that activity. According to Anderson Thees, founding partner of Redpoint e ...","World wide"
"http://www.businessinsider.com/troy-carter-picks-startups-for-smashd-labs-2015-9","Lady Gaga's former manager and Uber investor Troy Carter hand picks the next 6 ...","... of Lyft or an Uber is a pretty great place, Carter said. Podium already did a pilot program in New York City that was funded by social media mogul Gary Vaynerchuk, and, as an investor in both Uber and Lyft, Carter wants to plug Podium into his ...","World wide"
"http://www.niemanlab.org/2015/08/at-the-new-york-daily-newss-innovation-lab-inspiration-comes-from-outside-startups-and-events/","At the New York Daily News's Innovation Lab, inspiration comes from outside ...","Microsoft came in as the lead sponsor, so all the events are at [Microsoft's New York office]. We've created an amazing community where publishers from old media, new media, disruptive publications, and traditional publications come together with ...","New York, New York cityNdx: 0"
"http://techcrunch.com/2015/08/27/nyc-rises-as-a-hub-for-software-as-a-service-startups/","NYC Rises As A Hub For Software-As-A-Service Startups","As the market continues to mature, and as we watch a blossoming of SaaS activity in New York City, we believe that NYC is poised to become a genuine leader in the formation of companies leading the next wave of enterprise transformation. Ultimately, we ...","New York, New York cityNdx: 0"
"http://bits.blogs.nytimes.com/2015/08/23/here-are-the-companies-that-may-be-the-next-50-start-up-unicorns/","Bits | 50 Companies That May Be the Next Start-Up Unicorns","CB Insights, a research firm that tracks venture capital and start-ups, recently ran a data screen for The New York Times to answer the question. The exact valuations of the companies are hard to pin down because the start-ups are private and are not ...","New York, New York cityNdx: 0"
"http://www.nytimes.com/2015/08/26/dining/start-up-food-business-changing-appetites.html","Small Food Brands, Big Successes","Most important, though, there are investors eager to finance new food businesses. Major Silicon Valley firms like Khosla Ventures have put money into such businesses, and Silicon Valley-style accelerators, like AccelFoods and CircleUp, raise early ...","New York, New York cityNdx: 0"
"http://mashable.com/2015/09/13/new-york-jets-browns-business/","5 New York Jets players get really smart money advice for their post-NFL careers","New York Jets defensive back Darrelle Revis (24) celebrates with teammates Demario Davis (56) and Eric Decker (87) after recovering a fumble during the second half of an NFL football game against the Cleveland Browns Sunday, Sept. ... Vaynerchuck ...","New York, New York cityNdx: 0"
"http://www.bizjournals.com/newyork/news/2015/09/14/linute-app-baruch-college-events.html","Hey buddy, got a 'Linute'? This last-minute event app wants your attention","The service, Alamgir said, allows a user to filter through the noise of social media and actually be, well, social. Now, the new company is looking for some venture capital. Alamgir spoke to me about Linute, his heroes, the VC advisors that helped ...","New York, New York cityNdx: 0"
"http://tech.co/tech-co-celebrate-startup-competition-nyc-2015-08","Vote Online for the Startup of the Year [New York City]","Tech.Co's Celebrate 2015 is just around the corner  a celebration of all things startup that will include mentor sessions, inspiring keynotes, workshops, and our Startup of the Year Competition. All year long, we've hit cities like Tampa, FL; San ...","New York, New York cityNdx: 0"
"https://www.opensecrets.org/news/2015/09/three-new-board-members-join-center-for-responsive-politics/","Three new board members join Center for Responsive Politics","Victor studies Congress, legislative organization and behavior, social network methods, and interest groups and lobbying, and is the co-author of Bridging the Information Gap: Legislative Member Organizations in the United States and the European Union ...","New York, New York cityNdx: 0"
"http://www.prnewswire.com/news-releases/new-tech-startup-takes-off-without-funding-300137519.html","New Tech Startup Takes Off Without Funding","NEW YORK, Sept. 3, 2015 /PRNewswire/ -- Peter Lewis, former senior software developer / technical lead at Morgan Stanley for eight years, (also the developer of financial software currently in use by MS), is now the CEO of the New Tech Startup called ...","New York, New York cityNdx: 0"
"http://jezebel.com/out-of-your-league-a-look-at-the-promises-of-an-elitis-1729607905","Out of Your League: A Look at the Promises of an Elitist Invite-Only Dating App","The app promises to curate the online dating experience for young professionals who are smart, busy and ambitious and living in centers of industry like San Francisco, New York and London. The app's look is glossy and minimal, in startup-approved&nbsp;...","New York, New York cityNdx: 0"
"http://www.psfk.com/2015/09/return-of-the-super-8-camera.html","Return of the Super 8 Camera","Michele Tobin, retail director of the Walker Art Center's gift shop, told the New York Times that Intangibles focuses more on the artworks' messages than sheerly on value. The priority becomes the ... Nowadays, that includes social media, journalism ...","New York, New York cityNdx: 0"
"http://www.politico.com/magazine/story/2015/09/congress-technology-backward-213140","'Coming to the House of Representatives From Silicon Valley Is Like Going in a ...","Speaking in New York in June, Representative Cathy McMorris Rodgers (R-Wash.) recounted the story of her election as chair of the House Republican Conference in 2012. The 46-year-old likened the conference to a 1950s law office, and listed her ...","New York, New York cityNdx: 0"
"http://www.crainsnewyork.com/article/20150820/technology/150819481/bloomberg-lp-will-offer-brand-ratings-based-on-social-media-feedback","Bloomberg will start providing brand ratings based on Facebook, Twitter feedback","Social-media naysayers may finally find out if activity on Facebook and Instagram actually has any impact on a brand. Shareablee, a financial district-based startup that measures social-media engagement, has partnered with Bloomberg LP to provide its ...","New York, New York cityNdx: 0"
"http://www.prnewswire.com/news-releases/trufund-accelerates-growth-for-underserved-tech-startups-300137131.html","TruFund Accelerates Growth For Underserved Tech Startups","NEW YORK, Sept. 2, 2015 /PRNewswire/ -- TruFund Financial Services, Inc. (TruFund), a non-profit Community Development Financial Institution (CDFI) that provides education and technical assistance services, as well as funding and opportunities, to ...","New York, New York cityNdx: 0"
"http://www.businessinsider.com/hottest-tech-startups-in-america-2015-8","The 25 hottest under-the-radar startups in America","New York and Silicon Valley are known as popular startup hubs, but there are other US cities that have become home to cool and successful tech companies too. We've compiled a list of 25 of the hottest startups in cities across the US, with a focus on&nbsp;...","New York, New York cityNdx: 0"
"http://www.entrepreneur.com/article/249185","How a New York Storefront Points Out the Joy of the Pencil","Aha moment: Each day, Weavera self-described obsessive with a collection from around the worldbrought five perfectly sharpened pencils to her college internship. When she complained to co-workers about not being able to find good pencils in the&nbsp;...","New York, New York cityNdx: 0"
"http://medcitynews.com/2015/09/new-york-digital-health-accelerator/","Dietary planning for hospitals, data visualization part of NY Digital Health ...","New York City Few health tech accelerators can make the claim that they've had portfolio companies acquired within months of graduation. New York Digital Health Accelerator can  Dave Chase's Avado and Remedy Systems both got snapped up. The ...","New York, New York cityNdx: 0"
"https://www.fsrmagazine.com/technology/new-app-uses-beacon-technology-enhance-guest-experience","New App Uses Beacon Technology to Enhance Guest Experience","Baru says they train staff to promote Wisely and feature it on the restaurant's social media outlets as well as in-store paper products. The number of signed-up guests was approaching 600 in late summer. Overall, Vichich says the Ann Arbor sample ...","New York, New York cityNdx: 0"
"http://denver.cbslocal.com/2015/09/04/boulder-tech-startup-plays-big-role-in-new-star-wars-movie/","Boulder Tech Startup Plays Big Role In New Star Wars Movie","NEW YORK (AP)  The release of the new Star Wars movie may still be months off, but Disney is unleashing its full marketing Force behind the launch of hundreds of toys and other items related to the film. One of those includes an invention of a ...","New York, New York cityNdx: 0"
"http://www.geekwire.com/2015/meet-the-10-startups-in-the-dodgers-new-sports-tech-accelerator/","Meet the 10 startups in the Dodgers' new sports tech accelerator","Today marks the first day for entrepreneurs participating in a new sports and entertainment accelerator hosted by the Los Angeles Dodgers and R/GA, a New York-based advertising agency,. dodgers The first-of-its-kind program accepted applications ...","New York, New York cityNdx: 0"
"http://www.worldpressonline.com/PressRelease/finalists-of-the-2nd-annual-beauty20-awards-in-new-york-have-been-selected-49697.html","Finalists of the 2nd annual #beauty20 Awards in New York have been selected.","WorldPressOnline - Once again #beauty20 awards will come back to New York, celebrating the most loved beauty brands on various social media channels, startup, technology and the Best Beauty Brand Online. Over 300 award entries have been received&nbsp;...","New York, New York cityNdx: 0"
"http://www.inc.com/tess-townsend/5-interesting-y-combinator-2015-summer.html","5 Startups to Watch From Y Combinator Demo Day","Based in New York, this startup is working on building a pipeline companies can use to connect with black, Native American, and Latino applicants, and is already being used by companies and organizations as varied as Goldman Sachs, Facebook, and Teach ...","New York, New York cityNdx: 0"
"http://www.bizjournals.com/newyork/news/2015/08/19/one-zady-cofounder-shifts-to-advisor-other-ceo.html","One Zady cofounder shifts to advisor, other takes on CEO role","Zady cofounder Soraya Darabi is shifting from day-to-day involvement with the ethical fashion e-commerce site to an advisory role, leaving Maxine Bdat to lead the company going forward as the sole chief executive officer, the company announced today.","New York, New York cityNdx: 0"
"http://www.businesswire.com/news/home/20150908005127/en/Al-Roker-Entertainment-Business-Wire-Develop-News","Al Roker Entertainment and Business Wire to Develop News Based Video Series","NEW YORK--(BUSINESS WIRE)--Business Wire today announced a collaboration with Al Roker Entertainment to develop new digital video projects. The content ... We have always had our finger on the pulse of business news and emerging trends through our ...","New York, New York cityNdx: 0"
